Entry	Entry name	Gene names  (primary )
P53324	SAY1_YEAST	SAY1
P46950	SNG1_YEAST	SNG1
P43544	SNO3_YEAST	SNO3
P33202	UFD4_YEAST	UFD4
P39929	SNF7_YEAST	SNF7
P0CX52	RS16B_YEAST	RPS16B
P53340	YG62_YEAST	
A0A023PYC6	YA16A_YEAST	
P0CX88	YAN0_YEAST	
P38841	YHT8_YEAST	
P0CL42	YI177_YEAST	
A0A023PZK4	YI30A_YEAST	
P33332	SEC3_YEAST	SEC3
P53064	RTF1_YEAST	RTF1
P06701	SIR3_YEAST	SIR3
P25349	YCP4_YEAST	YCP4
P25614	YCQ3_YEAST	
Q07535	YD118_YEAST	
P38966	YD089_YEAST	
Q99231	YD12B_YEAST	TY1B-DR3
P40586	YIW2_YEAST	
P47106	YJ08_YEAST	
Q3E763	YD246_YEAST	
P48569	YD183_YEAST	
P87281	YD269_YEAST	
P47115	YJ26_YEAST	
P0C5P1	YJ27A_YEAST	
Q3E837	YJ052_YEAST	
P87271	YD455_YEAST	
P47157	YJ90_YEAST	
Q3E7B7	YD85C_YEAST	
P0CL24	YJL2B_YEAST	
P39542	YJT3_YEAST	
Q8TGN0	YK156_YEAST	
Q3E7A0	YK106_YEAST	
Q03904	YDR33_YEAST	
Q12426	YDR10_YEAST	
P52491	UBC12_YEAST	UBC12
Q86ZR7	YKD3A_YEAST	
P34251	YKK7_YEAST	
A0A023PXJ7	YE107_YEAST	
P32630	UTR5_YEAST	UTR5
P0CX72	YL12A_YEAST	TY1A-LR2
O13573	YL252_YEAST	
O13550	YL269_YEAST	
Q7LIF2	YL365_YEAST	
Q06689	YL413_YEAST	
O13556	YL462_YEAST	
Q06204	YL446_YEAST	
Q04210	YET2_YEAST	YET2
Q3E755	YB200_YEAST	
P53274	YG36_YEAST	
Q3E830	YC075_YEAST	
P38763	YHI2_YEAST	
P38834	YHT0_YEAST	
P38829	YHS2_YEAST	
Q03885	YI017_YEAST	
Q8TGN5	YI105_YEAST	
Q12229	UBX3_YEAST	UBX3
P54730	UBX4_YEAST	UBX4
P23202	URE2_YEAST	URE2
Q06672	TSR2_YEAST	TSR2
Q04964	SML1_YEAST	SML1
P40063	RT105_YEAST	RTT105
Q12136	SAS10_YEAST	SAS10
P54860	UFD2_YEAST	UFD2
P36137	UIP5_YEAST	UIP5
P38067	UGA2_YEAST	UGA2
Q3E7B6	VA0E_YEAST	VMA9
P0CD98	YLL53_YEAST	
Q6B108	YM116_YEAST	
A2P2R3	YM084_YEAST	
Q04223	YM14_YEAST	
Q04526	YMI3_YEAST	
P53837	YN16_YEAST	
P53975	YNB9_YEAST	
P40169	YNT4_YEAST	
Q08789	YO333_YEAST	
Q12506	YO314_YEAST	
Q08620	YO200_YEAST	
Q99318	YO318_YEAST	
Q12484	YO343_YEAST	
Q8TGK9	YP135_YEAST	
Q08976	YP261_YEAST	
P0CX73	YP11A_YEAST	TY1A-PL
Q02754	YP067_YEAST	
P0C5R5	YP016_YEAST	
P38298	YPC1_YEAST	YPC1
O13567	YP126_YEAST	
Q02864	YP071_YEAST	
P21576	VPS1_YEAST	VPS1
P32319	VPS10_YEAST	PEP1
Q92331	VPS5_YEAST	VPS5
P47161	VPS70_YEAST	VPS70
Q06594	YP195_YEAST	
Q9ZZW2	Q0144_YEAST	
P14120	RL30_YEAST	RPL30
P53721	RCF2_YEAST	RCF2
Q03713	RCF1_YEAST	RCF1
P36520	RM10_YEAST	MRPL10
P53140	RMD9_YEAST	RMD9
P53969	SAM50_YEAST	SAM50
A0A023PYI2	YI142_YEAST	
P41834	UFE1_YEAST	UFE1
P0C5P2	YK100_YEAST	
P36119	YK03_YEAST	
P35725	YKG3_YEAST	
P34248	YKK0_YEAST	
P52492	UBC11_YEAST	UBC11
P36073	YKL5_YEAST	
P0C0V2	YE18A_YEAST	
P36058	YKP3_YEAST	
Q07986	YL036_YEAST	
Q02209	YKZ1_YEAST	
Q12088	YL11B_YEAST	TY1B-LR1
Q06267	YL184_YEAST	
O13564	YL428_YEAST	
O13578	YL415_YEAST	
P39978	YEH7_YEAST	
P0CX61	YF21A_YEAST	TY2A-F
A0A023PXH5	YB26B_YEAST	
Q8TGU6	YB182_YEAST	
I2HB52	YB56A_YEAST	
P38322	YB76_YEAST	
P38209	YBB2_YEAST	
Q8TGP0	YG063_YEAST	
A0A023PXH4	YA026_YEAST	
P53213	YG1E_YEAST	
Q12316	YG13B_YEAST	TY1B-GR3
P53269	YG31_YEAST	
Q96VH1	YC018_YEAST	
P43593	UBP6_YEAST	UBP6
P38799	YHN8_YEAST	
P38864	YHX3_YEAST	
P0CF21	YI168_YEAST	
P25654	YCY0_YEAST	
Q12082	YD157_YEAST	
P53250	TWF1_YEAST	TWF1
P47028	YJI6_YEAST	
P47003	YJP2_YEAST	
P36155	YK55_YEAST	
P36158	YK58_YEAST	
Q2V2P3	YK023_YEAST	
P36153	YK53_YEAST	
Q04597	YDR14_YEAST	
A0A023PZF2	YE009_YEAST	
P0C5M6	YE020_YEAST	
P36074	YKL1_YEAST	
A0A023PZB8	YE079_YEAST	
P0CX95	YE07A_YEAST	
P40498	UTP25_YEAST	UTP25
P36111	YKZ5_YEAST	
P40104	YE19_YEAST	
P42936	YG4D_YEAST	
P53278	YG3A_YEAST	
P53321	YG5G_YEAST	
P22803	TRX2_YEAST	TRX2
O13534	YH1A_YEAST	
P53071	YGY5_YEAST	
Q6Q5P6	YH41A_YEAST	TY4A-H
P0C5N8	YH80A_YEAST	
A0A023PZE4	YH165_YEAST	
P38223	YBO2_YEAST	
P40543	YIC4_YEAST	
Q06263	VTA1_YEAST	VTA1
Q08419	YOR50_YEAST	
P0C5S1	YP60A_YEAST	
P12954	SRS2_YEAST	SRS2
P38255	RXT2_YEAST	RXT2
P0C5E1	YP059_YEAST	
P0CX58	YP12A_YEAST	TY1A-PR1
P20107	ZRC1_YEAST	ZRC1
P22219	VPS15_YEAST	VPS15
P20795	VPS33_YEAST	VPS33
P24867	PCL1_YEAST	PCL1
P53117	RRT6_YEAST	RRT6
Q07829	RRT7_YEAST	RRT7
P32611	RML2_YEAST	RML2
P40561	SGN1_YEAST	SGN1
Q04083	THI74_YEAST	THI74
P23201	SPA2_YEAST	SPA2
P35202	THI80_YEAST	THI80
P39007	STT3_YEAST	STT3
Q04487	SHH3_YEAST	SHH3
P51534	SHE4_YEAST	SHE4
P50078	TOS2_YEAST	TOS2
P14359	SNA3_YEAST	SNA3
P36167	SRL3_YEAST	SRL3
Q07928	GAT3_YEAST	GAT3
Q04082	GPI19_YEAST	GPI19
Q12171	MDM32_YEAST	MDM32
Q99181	HSH49_YEAST	HSH49
P10592	HSP72_YEAST	SSA2
P38284	ICS2_YEAST	ICS2
P39923	NPR2_YEAST	NPR2
P32903	PMP1_YEAST	PMP1
Q08237	REXO4_YEAST	REX4
P46675	STU2_YEAST	STU2
P0CX31	RS24A_YEAST	RPS24A
O13516	RS9A_YEAST	RPS9A
P53541	SPO1_YEAST	SPO1
P17123	SPO12_YEAST	SPO12
P23179	SPO11_YEAST	SPO11
Q06160	SPH1_YEAST	SPH1
P48231	TCB2_YEAST	TCB2
P50875	SPT20_YEAST	SPT20
P38758	TDA3_YEAST	TDA3
Q12038	SRO7_YEAST	SRO7
P32583	SRP40_YEAST	SRP40
Q04053	SNX41_YEAST	SNX41
P40479	SDP1_YEAST	SDP1
P53732	RT12_YEAST	MRPS12
Q8TGJ8	YJ026_YEAST	
Q3E6R5	YD381_YEAST	
Q3E737	YJ047_YEAST	
P87282	YD271_YEAST	
Q8TGR6	YD24A_YEAST	
P0CX74	YJ11A_YEAST	TY1A-JR1
Q8TGT3	YJ77B_YEAST	
Q12472	YD21B_YEAST	TY2B-DR1
P47062	YJC8_YEAST	
P25561	YCC1_YEAST	
A0A023PYD3	YD94W_YEAST	
P47072	YJB6_YEAST	
P38820	UBA4_YEAST	UBA4
P47091	YJY8_YEAST	
P36135	UTH1_YEAST	UTH1
Q05946	UTP13_YEAST	UTP13
Q02931	UTP17_YEAST	NAN1
A0A023PZH1	YE165_YEAST	
P0C5M8	YE090_YEAST	
A0A023PYE4	YE067_YEAST	
A0A023PYF7	YE172_YEAST	
Q12177	YL056_YEAST	
Q02159	UBC7_YEAST	UBC7
P15732	UBC5_YEAST	UBC5
Q12288	YL126_YEAST	
P0CY05	YL159_YEAST	
P0C5P6	YL163_YEAST	
P0C5P7	YL222_YEAST	
P54072	YL152_YEAST	
P39972	YEI5_YEAST	
P34225	YEL1_YEAST	YEL1
P40076	YEV1_YEAST	
Q8TGQ6	YB06A_YEAST	
Q3E7Y4	YB112_YEAST	
P38317	YB69_YEAST	
Q03186	YFL12_YEAST	
P53209	YG1A_YEAST	
P53222	YG1O_YEAST	
Q8TGT8	YG174_YEAST	
P0CX64	YG22B_YEAST	TY2B-GR2
P53234	YG21_YEAST	
P53211	YG1C_YEAST	
P53161	YGH2_YEAST	
P38900	YH19_YEAST	
A0A023PXF5	YH218_YEAST	
P0CL34	YH219_YEAST	
P38315	YBP1_YEAST	YBP1
P38240	YBR4_YEAST	
P38235	YBQ3_YEAST	
P37263	YC16_YEAST	
P38722	YHE9_YEAST	
P38256	YBU6_YEAST	
P34241	URB1_YEAST	URB1
P38809	YHP7_YEAST	
P25577	YCE9_YEAST	
Q99219	YI31A_YEAST	TY3A-I
P39076	TCPB_YEAST	CCT2
P32573	SPS19_YEAST	SPS19
